step,train_loss,train_mean_token_accuracy,train_error_rate,valid_loss,valid_mean_token_accuracy,valid_error_rate,full_valid_loss,full_valid_mean_token_accuracy,full_valid_error_rate,rollout.reward/grade,test_set/mean_reward
184,0.6450696587562561,0.7875000238418579,,0.7185478573753721,0.7619047619047619,,,,,,
185,0.39046552777290344,0.8529411554336548,,0.4874656313941592,0.7936507936507936,,,,,,
186,0.3826351463794708,0.8714285492897034,,0.2942450224463619,0.8955223880597015,,,,,,
187,0.48680761456489563,0.8734177350997925,,0.5125783549414741,0.8333333333333334,,,,,,
188,0.7176236510276794,0.7746478915214539,,0.43064551422561426,0.8695652173913043,,,,,,
189,0.3353884220123291,0.8571428656578064,,0.6077189836345736,0.7704918032786885,,,,,,
190,0.373853862285614,0.8799999952316284,,0.4395304901959145,0.8493150684931506,,,,,,
191,0.449984073638916,0.8285714387893677,,0.5556467889060437,0.8169014084507042,,,,,,
192,0.5726732611656189,0.7820512652397156,,0.29375089757582723,0.9176470588235294,,,,,,
193,0.5246975421905518,0.7865168452262878,,0.5035730291295935,0.8148148148148148,,,,,,
194,0.3301234543323517,0.8904109597206116,,0.48680001213437035,0.8333333333333334,,,,,,
195,0.4643489122390747,0.8333333134651184,,0.6962629677592844,0.8260869565217391,,,,,,
196,0.2300582379102707,0.9156626462936401,,0.4427568885717499,0.8539325842696629,,,,,,
197,0.3250484764575958,0.8630136847496033,,0.42180875829748204,0.8648648648648649,,,,,,
198,0.5436791181564331,0.8064516186714172,,0.36217422485351564,0.8133333333333334,,,,,,
199,0.4495971202850342,0.8255813717842102,,0.3814639756173799,0.8636363636363636,,,,,,
200,0.4836164712905884,0.8421052694320679,,0.7313002787138286,0.7368421052631579,,,,,,
201,0.21024875342845917,0.931034505367279,,0.5154604911804199,0.825,,,,,,
202,0.43018603324890137,0.8684210777282715,,0.6137677651864512,0.8024691358024691,,,,,,
203,0.2336224615573883,0.932584285736084,,0.4586820187775985,0.8260869565217391,,,,,,
204,0.7360987067222595,0.800000011920929,,0.514319506558505,0.7922077922077922,,,,,,
205,0.41230982542037964,0.8488371968269348,,0.35228056377834743,0.8611111111111112,,,,,,
206,0.5405985713005066,0.8181818127632141,,0.6178086916605632,0.8,,,,,,
207,0.27105066180229187,0.9100000262260437,,0.24153555893316503,0.9024390243902439,,,,,,
208,0.41102176904678345,0.8374999761581421,,0.2788972981770833,0.9066666666666666,,,,,,
209,0.48771822452545166,0.8059701323509216,,0.35461487827530824,0.8674698795180723,,,,,,
210,0.5985842943191528,0.7534246444702148,,0.5356489910798914,0.8382352941176471,,,,,,
211,0.4550573229789734,0.8666666746139526,,0.6017523742303615,0.8658536585365854,,,,,,
212,0.41338926553726196,0.8513513803482056,,0.56640625,0.8051948051948052,,,,,,
213,0.5273852348327637,0.8026315569877625,,0.48303305136190877,0.8378378378378378,,,,,,
214,0.44973212480545044,0.8636363744735718,,0.3571968078613281,0.8809523809523809,,,,,,
215,0.30340325832366943,0.8831169009208679,,0.4855847434392051,0.8253968253968254,,,,,,
216,0.3440701365470886,0.8888888955116272,,0.2295717511858259,0.9107142857142857,,,,,,
217,0.43478286266326904,0.8181818127632141,,0.4116852704216452,0.8235294117647058,,,,,,
218,0.36255961656570435,0.8658536672592163,,0.41290097917829244,0.8571428571428571,,,,,,
219,0.6468681693077087,0.773809552192688,,0.31000699752416366,0.8589743589743589,,,,,,
220,0.32361891865730286,0.9519230723381042,,0.23114153544108074,0.9166666666666666,,,,,,
221,0.5381856560707092,0.8088235259056091,,0.24464582047372493,0.9245283018867925,,,,,,
222,0.42717549204826355,0.8620689511299133,,0.3375989473783053,0.8717948717948718,,,,,,
223,0.2765606641769409,0.8717948794364929,,0.3784610902940905,0.8783783783783784,,,,,,
224,0.5745679140090942,0.862500011920929,,0.40716166039035745,0.9041095890410958,,,,,,
225,0.4849521517753601,0.8500000238418579,,0.39338146272252816,0.8688524590163934,,,,,,
226,0.7708732485771179,0.8208954930305481,,0.309539310515873,0.873015873015873,,,,,,
227,0.3702296018600464,0.828125,,0.33966953937823957,0.9038461538461539,,,,,,
228,0.6246072053909302,0.8125,,0.38360133641202687,0.8732394366197183,,,,,,
229,0.4265329837799072,0.8705882430076599,,0.4096081153206203,0.8586956521739131,,,,,,
230,0.22710664570331573,0.8767123222351074,,0.6830666678292411,0.7523809523809524,,,,,,
231,0.43162286281585693,0.8615384697914124,,0.48462940397716703,0.8095238095238095,,,,,,
232,0.4787183701992035,0.8500000238418579,,0.33850399415884447,0.8656716417910447,,,,,,
233,0.4050968289375305,0.8765432238578796,,0.4705247614118788,0.8333333333333334,,,,,,
234,0.4708664119243622,0.8387096524238586,,0.5301126120747,0.8115942028985508,,,,,,
235,0.247001051902771,0.890625,,0.5899108824182729,0.7540983606557377,,,,,,
236,0.31798645853996277,0.8529411554336548,,0.3838992184155608,0.8904109589041096,,,,,,
237,0.8645006418228149,0.774193525314331,,0.5688186161954638,0.8309859154929577,,,,,,
238,0.5165173411369324,0.800000011920929,,0.32862091064453125,0.8823529411764706,,,,,,
239,0.3753150999546051,0.8636363744735718,,0.45972827628806784,0.8148148148148148,,,,,,
240,0.32403886318206787,0.8285714387893677,,0.4734318142845517,0.8333333333333334,,,,,,
241,0.44565680623054504,0.8253968358039856,,0.6332688538924508,0.8115942028985508,,,,,,
242,0.43294981122016907,0.8292682766914368,,0.4126482545659783,0.8651685393258427,,,,,,
243,0.583510160446167,0.8089887499809265,,0.4400977830629091,0.8378378378378378,,,,,,
244,0.4693280756473541,0.837837815284729,,0.3597864532470703,0.8533333333333334,,,,,,
245,0.34146222472190857,0.8588235378265381,,0.402492060805812,0.803030303030303,,,,,,
246,0.5062636137008667,0.8354430198669434,,0.6342738051163522,0.8026315789473685,,,,,,
247,0.4060441851615906,0.8059701323509216,,0.4496093511581421,0.8625,,,,,,
248,0.5787155032157898,0.8026315569877625,,0.6042024117928965,0.7901234567901234,,,,,,
249,0.47404295206069946,0.8292682766914368,,0.46090875155683875,0.855072463768116,,,,,,
250,0.7549036145210266,0.7297297120094299,,0.4666348989907797,0.7922077922077922,,,,,,
251,0.48386818170547485,0.8428571224212646,,0.3612484137217204,0.8611111111111112,,,,,,
252,0.50931715965271,0.8333333134651184,,0.6142367045084636,0.8166666666666667,,,,,,
253,0.3087659478187561,0.8873239159584045,,0.25868678674465273,0.9024390243902439,,,,,,
254,0.6445873975753784,0.8271604776382446,,0.2340843963623047,0.92,,,,,,
255,0.6931238174438477,0.8169013857841492,,0.3494751022522708,0.8674698795180723,,,,,,
256,0.37388116121292114,0.8611111044883728,,0.5583665791679832,0.8529411764705882,,,,,,
257,0.3241400122642517,0.8730158805847168,,0.596961044683689,0.8536585365853658,,,,,,
258,0.5852160453796387,0.8045976758003235,,0.5168139470088018,0.8311688311688312,,,,,,
259,0.5002015829086304,0.790123462677002,,0.4844836930970888,0.8243243243243243,,,,,,
260,0.6010416746139526,0.78125,,0.36714517502557664,0.8690476190476191,,,,,,
261,0.6050545573234558,0.8243243098258972,,0.507782466827877,0.8412698412698413,,,,,,
262,0.2356370985507965,0.9104477763175964,,0.20736166409083776,0.9285714285714286,,,,,,
263,0.45792555809020996,0.8461538553237915,,0.41953311246984143,0.8352941176470589,,,,,,
264,0.37563765048980713,0.9016393423080444,,0.3955514907836914,0.8714285714285714,,,,,,
265,0.35823002457618713,0.8780487775802612,,0.31770989833733976,0.8717948717948718,,,,,,
266,0.4245080351829529,0.8428571224212646,,0.24831953048706054,0.9166666666666666,,,,,,
267,0.5063415765762329,0.8352941274642944,,0.24868436129588,0.9245283018867925,,,,,,
268,0.4435235857963562,0.8194444179534912,,0.32176959208953076,0.8717948717948718,,,,,,
269,0.32125428318977356,0.8351648449897766,,0.38990621309022644,0.8783783783783784,,,,,,
270,0.4601004123687744,0.8235294222831726,,0.37875695424537137,0.9041095890410958,,,,,,
271,0.47385719418525696,0.8295454382896423,,0.4203509346383517,0.8524590163934426,,,,,,
272,0.22931191325187683,0.9210526347160339,,0.3582148779006231,0.8571428571428571,,,,,,
273,0.3428557515144348,0.8421052694320679,,0.33308863639831543,0.9134615384615384,,,,,,
274,0.6025237441062927,0.8734177350997925,,0.35313684167996257,0.8450704225352113,,,,,,
275,0.41463175415992737,0.8684210777282715,,0.3964065676150115,0.8804347826086957,,,,,,
276,0.4719698131084442,0.8333333134651184,,0.6426642100016277,0.7619047619047619,,,,,,
277,0.34697026014328003,0.8799999952316284,,0.45355772593664745,0.8095238095238095,,,,,,
278,0.303686261177063,0.8888888955116272,,0.2824341503541861,0.8805970149253731,,,,,,
279,0.8117499947547913,0.7692307829856873,,0.43876438670688206,0.8333333333333334,,,,,,
280,0.5003273487091064,0.7931034564971924,,0.44529455986575806,0.8260869565217391,,,,,,
281,0.5469778180122375,0.8289473652839661,,0.5707420286585073,0.7868852459016393,,,,,,
282,0.36570966243743896,0.8939393758773804,,0.3950356000090299,0.863013698630137,,,,,,
283,0.38456490635871887,0.8591549396514893,,0.5483703344640597,0.8450704225352113,,,,,,
284,0.3625238239765167,0.841269850730896,,0.29207202686982997,0.8941176470588236,,,,,,
285,0.438937783241272,0.8059701323509216,,0.42125751354076246,0.8333333333333334,,,,,,
286,0.5417788028717041,0.8469387888908386,,0.4649816013517834,0.8571428571428571,,,,,,
287,0.5612916350364685,0.8028169274330139,,0.6154500712519106,0.8260869565217391,,,,,,
288,0.5058462619781494,0.8448275923728943,,0.4041492590743504,0.8764044943820225,,,,,,
289,0.3533179759979248,0.921875,,0.4452423920502534,0.8378378378378378,,,,,,
290,0.522208571434021,0.8352941274642944,,0.36859608968098956,0.8133333333333334,,,,,,
291,0.28320035338401794,0.9146341681480408,,0.3865278128421668,0.8333333333333334,,,,,,
292,0.38911598920822144,0.868852436542511,,0.6336078894765753,0.7763157894736842,,,,,,
293,0.2273482233285904,0.9189189076423645,,0.4811349391937256,0.8625,,,,,,
294,0.3926326036453247,0.8656716346740723,,0.5970078456548997,0.8024691358024691,,,,,,
295,0.5143767595291138,0.7948718070983887,,0.4547180507494056,0.8260869565217391,,,,,,
296,0.385775089263916,0.9117646813392639,,0.4621470562823407,0.8181818181818182,,,,,,
297,0.5498326420783997,0.841269850730896,,0.3613569736480713,0.875,,,,,,
298,0.3841208219528198,0.8709677457809448,,0.5840991973876953,0.8333333333333334,,,,,,
299,0.3591236174106598,0.875,,0.2417178502896937,0.9024390243902439,,,,,,
300,0.3203222453594208,0.8701298832893372,,0.26020525614420575,0.8933333333333333,,,,,,
301,0.4937683343887329,0.8474576473236084,,0.34405533664197807,0.8674698795180723,,,,,,
302,0.32166749238967896,0.8703703880310059,,0.5590837703031653,0.8235294117647058,,,,,,
303,0.3009328544139862,0.9200000166893005,,0.5728498086696718,0.8536585365853658,,,,,,
304,0.4292973279953003,0.8387096524238586,,0.532136768489689,0.8051948051948052,,,,,,
305,0.5188659429550171,0.779411792755127,,0.47219962042731206,0.8243243243243243,,,,,,
306,0.34239381551742554,0.8550724387168884,,0.3524669011433919,0.8571428571428571,,,,,,
307,0.48958510160446167,0.8142856955528259,,0.44915689740862164,0.8571428571428571,,,,,,
308,0.5762503743171692,0.7878788113594055,,0.1989096232822963,0.9285714285714286,,,,,,
309,0.3911099135875702,0.8153846263885498,,0.3848584792193244,0.8117647058823529,,,,,,
310,0.47407475113868713,0.8235294222831726,,0.39698355538504465,0.8714285714285714,,,,,,
311,0.564054548740387,0.837837815284729,,0.2953955087906275,0.8974358974358975,,,,,,
312,0.3222859799861908,0.921875,,0.25102488199869794,0.9166666666666666,,,,,,
313,0.3230452835559845,0.8799999952316284,,0.21338538403780954,0.9433962264150944,,,,,,
314,0.38733330368995667,0.8815789222717285,,0.3167863014416817,0.8846153846153846,,,,,,
315,0.4373790919780731,0.8717948794364929,,0.35420371390677785,0.8648648648648649,,,,,,
316,0.40042543411254883,0.8513513803482056,,0.3757720842753371,0.9041095890410958,,,,,,
317,0.49854776263237,0.875,,0.42403696404128777,0.8524590163934426,,,,,,
318,0.46948862075805664,0.8787878751754761,,0.3471165308876643,0.8571428571428571,,,,,,
319,0.5155383348464966,0.8313252925872803,,0.32640822117145246,0.9038461538461539,,,,,,
320,0.3737809956073761,0.8701298832893372,,0.37009413813201475,0.8591549295774648,,,,,,
321,0.4363785684108734,0.8414633870124817,,0.35855496448019275,0.8913043478260869,,,,,,
322,0.4201526939868927,0.8631578683853149,,0.6422816321963356,0.7714285714285715,,,,,,
323,0.5014492273330688,0.8117647171020508,,0.4535041082473028,0.8095238095238095,,,,,,
324,0.5478737354278564,0.7746478915214539,,0.27279497972175254,0.8955223880597015,,,,,,
325,0.6020991802215576,0.7415730357170105,,0.4617680178748237,0.8333333333333334,,,,,,
326,0.2706906199455261,0.8732394576072693,,0.38590113321940106,0.8405797101449275,,,,,,
327,0.4865458011627197,0.7941176295280457,,0.5745287410548476,0.8032786885245902,,,,,,
328,0.27678194642066956,0.8904109597206116,,0.40549121490896567,0.8493150684931506,,,,,,
329,0.3669717311859131,0.9029126167297363,,0.5836757337543327,0.8309859154929577,,,,,,
330,0.604267418384552,0.8026315569877625,,0.2970357333912569,0.9058823529411765,,,,,,
331,0.32401496171951294,0.8684210777282715,,0.44171838407163266,0.8333333333333334,,,,,,
332,0.6731871366500854,0.7719298005104065,,0.46947390692574636,0.8690476190476191,,,,,,
333,0.5659307241439819,0.8507462739944458,,0.5949533711309019,0.8260869565217391,,,,,,
334,0.5976076126098633,0.8714285492897034,,0.39009306404028044,0.8426966292134831,,,,,,
335,0.469957560300827,0.8255813717842102,,0.43276822889173355,0.8108108108108109,,,,,,
336,0.29629355669021606,0.9058823585510254,,0.369500986735026,0.8266666666666667,,,,,,
337,0.38673484325408936,0.8441558480262756,,0.40731109272349963,0.8484848484848485,,,,,,
338,0.6657140851020813,0.737500011920929,,0.6326739662571957,0.7631578947368421,,,,,,
339,0.49239569902420044,0.8191489577293396,,0.4840004205703735,0.8625,,,,,,
340,0.29119718074798584,0.9350649118423462,,0.5900130566255546,0.7901234567901234,,,,,,
341,0.3970365822315216,0.8536585569381714,,0.453657399053159,0.8260869565217391,,,,,,
342,0.37705209851264954,0.8695651888847351,,0.4926913372882001,0.8051948051948052,,,,,,
343,0.3438660800457001,0.9166666865348816,,0.37918909390767414,0.875,,,,,,
344,0.4393640458583832,0.828125,,0.5912110328674316,0.8333333333333334,,,,,,
345,0.49494245648384094,0.8041236996650696,,0.2444325656425662,0.9024390243902439,,,,,,
346,0.5101560354232788,0.8554216623306274,,0.24398424784342448,0.9066666666666666,,,,,,
347,0.2242085337638855,0.892307698726654,,0.33390959774155216,0.8674698795180723,,,,,,
348,0.44887638092041016,0.8630136847496033,,0.5549407005310059,0.8382352941176471,,,,,,
349,0.5713281631469727,0.7857142686843872,,0.5669076733472871,0.8536585365853658,,,,,,
350,0.3697904944419861,0.8850574493408203,,0.5230865973930854,0.8311688311688312,,,,,,
351,0.44372203946113586,0.8780487775802612,,0.48750302598283096,0.8243243243243243,,,,,,
352,0.4854797422885895,0.8488371968269348,,0.3499830790928432,0.8809523809523809,,,,,,
353,0.48540446162223816,0.8441558480262756,,0.45220060197133866,0.8571428571428571,,,,,,
354,0.4234153628349304,0.800000011920929,,0.20813798904418945,0.9285714285714286,,,,,,
355,0.39886701107025146,0.8815789222717285,,0.38007920209099266,0.8235294117647058,,,,,,
356,0.6110846996307373,0.797468364238739,,0.39673824310302735,0.8571428571428571,,,,,,
357,0.5051376223564148,0.8382353186607361,,0.28104755205985826,0.8974358974358975,,,,,,
358,0.35065552592277527,0.8860759735107422,,0.24778356552124023,0.9166666666666666,,,,,,
359,0.33687904477119446,0.8591549396514893,,0.20914304481362397,0.9433962264150944,,,,,,
360,0.6768600344657898,0.7580645084381104,,0.32067389365954274,0.8846153846153846,,,,,,
361,0.32080262899398804,0.8795180916786194,,0.35559257301124364,0.8648648648648649,,,,,,
362,0.26028135418891907,0.9230769276618958,,0.3701242682051985,0.9041095890410958,,,,,,
363,0.3132628798484802,0.8985507488250732,,0.4240139507856525,0.8360655737704918,,,,,,
364,0.4003187417984009,0.8472222089767456,,0.35165692889501177,0.8571428571428571,,,,,,
365,0.25957074761390686,0.9240506291389465,,0.31406314556415266,0.8942307692307693,,,,,,
366,0.5558875203132629,0.8275862336158752,,0.37289305136237344,0.8732394366197183,,0.4393754973700637,0.8440258975868158,,,
